year,ncessch,ncessch_num,grade,race,sex,enrollment,fips,leaid
2021,040708002498,40708002498,-1,99,99,34.0,4,0407080
2021,040713001484,40713001484,-1,99,99,25.0,4,0407130
2021,040717000620,40717000620,-1,99,99,34.0,4,0407170
2021,040720000621,40720000621,-1,99,99,24.0,4,0407200
2021,040724002267,40724002267,-1,99,99,57.0,4,0407240
2021,040730000625,40730000625,-1,99,99,0.0,4,0407300
2021,040730000628,40730000628,-1,99,99,8.0,4,0407300
2021,040730003339,40730003339,-1,99,99,149.0,4,0407300
2021,040752000634,40752000634,-1,99,99,82.0,4,0407520
2021,040752000637,40752000637,-1,99,99,0.0,4,0407520
2021,040757000642,40757000642,-1,99,99,3.0,4,0407570
2021,040757000646,40757000646,-1,99,99,13.0,4,0407570
2021,040757000651,40757000651,-1,99,99,1.0,4,0407570
2021,040757000655,40757000655,-1,99,99,22.0,4,0407570
2021,040757000657,40757000657,-1,99,99,11.0,4,0407570
2021,040757000658,40757000658,-1,99,99,3.0,4,0407570
2021,040757000662,40757000662,-1,99,99,13.0,4,0407570
2021,040757000663,40757000663,-1,99,99,7.0,4,0407570
2021,040757000666,40757000666,-1,99,99,20.0,4,0407570
2021,040757001102,40757001102,-1,99,99,3.0,4,0407570
2021,040757001194,40757001194,-1,99,99,2.0,4,0407570
2021,040757001327,40757001327,-1,99,99,6.0,4,0407570
2021,040757001384,40757001384,-1,99,99,25.0,4,0407570
2021,040757001434,40757001434,-1,99,99,29.0,4,0407570
2021,040757001475,40757001475,-1,99,99,0.0,4,0407570
2021,040757001561,40757001561,-1,99,99,2.0,4,0407570
2021,040757001671,40757001671,-1,99,99,2.0,4,0407570
2021,040757002115,40757002115,-1,99,99,11.0,4,0407570
2021,040763000667,40763000667,-1,99,99,0.0,4,0407630
2021,040770000672,40770000672,-1,99,99,0.0,4,0407700
2021,040770003615,40770003615,-1,99,99,18.0,4,0407700
2021,040775000296,40775000296,-1,99,99,47.0,4,0407750
2021,040775000622,40775000622,-1,99,99,19.0,4,0407750
2021,040775000675,40775000675,-1,99,99,54.0,4,0407750
2021,040775000681,40775000681,-1,99,99,0.0,4,0407750
2021,040775000682,40775000682,-1,99,99,22.0,4,0407750
2021,040775000684,40775000684,-1,99,99,57.0,4,0407750
2021,040775001047,40775001047,-1,99,99,15.0,4,0407750
2021,040775001048,40775001048,-1,99,99,29.0,4,0407750
2021,040775001146,40775001146,-1,99,99,21.0,4,0407750
2021,040775001250,40775001250,-1,99,99,127.0,4,0407750
2021,040775001255,40775001255,-1,99,99,42.0,4,0407750
2021,040775001330,40775001330,-1,99,99,49.0,4,0407750
2021,040775001436,40775001436,-1,99,99,67.0,4,0407750
2021,040775001504,40775001504,-1,99,99,26.0,4,0407750
2021,040775001563,40775001563,-1,99,99,49.0,4,0407750
2021,040775001679,40775001679,-1,99,99,42.0,4,0407750
2021,040775001873,40775001873,-1,99,99,0.0,4,0407750
2021,040775001874,40775001874,-1,99,99,29.0,4,0407750
2021,040775001997,40775001997,-1,99,99,26.0,4,0407750
2021,040775002127,40775002127,-1,99,99,0.0,4,0407750
2021,040775002128,40775002128,-1,99,99,22.0,4,0407750
2021,040775002358,40775002358,-1,99,99,29.0,4,0407750
2021,040775002434,40775002434,-1,99,99,24.0,4,0407750
2021,040775002636,40775002636,-1,99,99,23.0,4,0407750
2021,040775002959,40775002959,-1,99,99,45.0,4,0407750
2021,040775003098,40775003098,-1,99,99,28.0,4,0407750
2021,040775003099,40775003099,-1,99,99,62.0,4,0407750
2021,040775003454,40775003454,-1,99,99,0.0,4,0407750
2021,040775003463,40775003463,-1,99,99,0.0,4,0407750
2021,040775003688,40775003688,-1,99,99,17.0,4,0407750
2021,040777000390,40777000390,-1,99,99,7.0,4,0407770
2021,040782002543,40782002543,-1,99,99,26.0,4,0407820
2021,040786000697,40786000697,-1,99,99,14.0,4,0407860
2021,040789001256,40789001256,-1,99,99,7.0,4,0407890
2021,040789001565,40789001565,-1,99,99,10.0,4,0407890
2021,040789001566,40789001566,-1,99,99,14.0,4,0407890
2021,040789002568,40789002568,-1,99,99,8.0,4,0407890
2021,040792000699,40792000699,-1,99,99,2.0,4,0407920
2021,040802000700,40802000700,-1,99,99,16.0,4,0408020
2021,040808000702,40808000702,-1,99,99,2.0,4,0408080
2021,040813000705,40813000705,-1,99,99,16.0,4,0408130
2021,040817000710,40817000710,-1,99,99,0.0,4,0408170
2021,040817000715,40817000715,-1,99,99,0.0,4,0408170
2021,040817000727,40817000727,-1,99,99,0.0,4,0408170
2021,040817000735,40817000735,-1,99,99,0.0,4,0408170
2021,040817000751,40817000751,-1,99,99,168.0,4,0408170
2021,040823000758,40823000758,-1,99,99,1.0,4,0408230
2021,040828000761,40828000761,-1,99,99,40.0,4,0408280
2021,040828001150,40828001150,-1,99,99,0.0,4,0408280
2021,040831000763,40831000763,-1,99,99,33.0,4,0408310
2021,040831000764,40831000764,-1,99,99,13.0,4,0408310
2021,040831000767,40831000767,-1,99,99,33.0,4,0408310
2021,040831000776,40831000776,-1,99,99,0.0,4,0408310
2021,040831000778,40831000778,-1,99,99,12.0,4,0408310
2021,040831000782,40831000782,-1,99,99,31.0,4,0408310
2021,040831000783,40831000783,-1,99,99,0.0,4,0408310
2021,040831000785,40831000785,-1,99,99,0.0,4,0408310
2021,040831000786,40831000786,-1,99,99,36.0,4,0408310
2021,040831000787,40831000787,-1,99,99,32.0,4,0408310
2021,040831000789,40831000789,-1,99,99,27.0,4,0408310
2021,040831001258,40831001258,-1,99,99,164.0,4,0408310
2021,040831003600,40831003600,-1,99,99,42.0,4,0408310
2021,040843000799,40843000799,-1,99,99,11.0,4,0408430
2021,040846000800,40846000800,-1,99,99,0.0,4,0408460
2021,040849001477,40849001477,-1,99,99,59.0,4,0408490
2021,040849001705,40849001705,-1,99,99,19.0,4,0408490
2021,040849002132,40849002132,-1,99,99,23.0,4,0408490
2021,040849002488,40849002488,-1,99,99,17.0,4,0408490
2021,040855000806,40855000806,-1,99,99,0.0,4,0408550
2021,040855003405,40855003405,-1,99,99,24.0,4,0408550
2021,040860000807,40860000807,-1,99,99,8.0,4,0408600
2021,040860000810,40860000810,-1,99,99,0.0,4,0408600
2021,040864001259,40864001259,-1,99,99,18.0,4,0408640
2021,040868000815,40868000815,-1,99,99,25.0,4,0408680
2021,040868001152,40868001152,-1,99,99,0.0,4,0408680
2021,040868001153,40868001153,-1,99,99,0.0,4,0408680
2021,040880000819,40880000819,-1,99,99,0.0,4,0408800
2021,040880000824,40880000824,-1,99,99,0.0,4,0408800
2021,040880000828,40880000828,-1,99,99,26.0,4,0408800
2021,040880000836,40880000836,-1,99,99,0.0,4,0408800
2021,040880000838,40880000838,-1,99,99,0.0,4,0408800
2021,040880000840,40880000840,-1,99,99,0.0,4,0408800
2021,040880000841,40880000841,-1,99,99,41.0,4,0408800
2021,040880000842,40880000842,-1,99,99,0.0,4,0408800
2021,040880000843,40880000843,-1,99,99,0.0,4,0408800
2021,040880000845,40880000845,-1,99,99,1.0,4,0408800
2021,040880000846,40880000846,-1,99,99,29.0,4,0408800
2021,040880000850,40880000850,-1,99,99,10.0,4,0408800
2021,040880000851,40880000851,-1,99,99,15.0,4,0408800
2021,040880000852,40880000852,-1,99,99,0.0,4,0408800
2021,040880000853,40880000853,-1,99,99,22.0,4,0408800
2021,040880000854,40880000854,-1,99,99,25.0,4,0408800
2021,040880000858,40880000858,-1,99,99,0.0,4,0408800
2021,040880000859,40880000859,-1,99,99,0.0,4,0408800
2021,040880000861,40880000861,-1,99,99,34.0,4,0408800
2021,040880000865,40880000865,-1,99,99,34.0,4,0408800
2021,040880000866,40880000866,-1,99,99,24.0,4,0408800
2021,040880000869,40880000869,-1,99,99,26.0,4,0408800
2021,040880000870,40880000870,-1,99,99,11.0,4,0408800
2021,040880000871,40880000871,-1,99,99,37.0,4,0408800
2021,040880000872,40880000872,-1,99,99,0.0,4,0408800
2021,040880000873,40880000873,-1,99,99,10.0,4,0408800
2021,040880000875,40880000875,-1,99,99,17.0,4,0408800
2021,040880000878,40880000878,-1,99,99,25.0,4,0408800
2021,040880000880,40880000880,-1,99,99,18.0,4,0408800
2021,040880000887,40880000887,-1,99,99,0.0,4,0408800
2021,040880000890,40880000890,-1,99,99,18.0,4,0408800
2021,040880000891,40880000891,-1,99,99,22.0,4,0408800
2021,040880000897,40880000897,-1,99,99,21.0,4,0408800
2021,040880000899,40880000899,-1,99,99,0.0,4,0408800
2021,040880000900,40880000900,-1,99,99,17.0,4,0408800
2021,040880000902,40880000902,-1,99,99,16.0,4,0408800
2021,040880000903,40880000903,-1,99,99,43.0,4,0408800
2021,040880000904,40880000904,-1,99,99,16.0,4,0408800
2021,040880000905,40880000905,-1,99,99,17.0,4,0408800
2021,040880000906,40880000906,-1,99,99,19.0,4,0408800
2021,040880000966,40880000966,-1,99,99,0.0,4,0408800
2021,040880001112,40880001112,-1,99,99,21.0,4,0408800
2021,040880001113,40880001113,-1,99,99,31.0,4,0408800
2021,040880001260,40880001260,-1,99,99,18.0,4,0408800
2021,040880001262,40880001262,-1,99,99,0.0,4,0408800
2021,040880001264,40880001264,-1,99,99,0.0,4,0408800
2021,040880001266,40880001266,-1,99,99,0.0,4,0408800
2021,040880001267,40880001267,-1,99,99,0.0,4,0408800
2021,040880001269,40880001269,-1,99,99,17.0,4,0408800
2021,040880001442,40880001442,-1,99,99,26.0,4,0408800
2021,040880001449,40880001449,-1,99,99,16.0,4,0408800
2021,040880001452,40880001452,-1,99,99,0.0,4,0408800
2021,040880001454,40880001454,-1,99,99,19.0,4,0408800
2021,040880001479,40880001479,-1,99,99,26.0,4,0408800
2021,040880001481,40880001481,-1,99,99,23.0,4,0408800
2021,040880001506,40880001506,-1,99,99,0.0,4,0408800
2021,040880001569,40880001569,-1,99,99,45.0,4,0408800
2021,040880002335,40880002335,-1,99,99,15.0,4,0408800
2021,040880002336,40880002336,-1,99,99,32.0,4,0408800
2021,040880003282,40880003282,-1,99,99,20.0,4,0408800
2021,040880003414,40880003414,-1,99,99,15.0,4,0408800
2021,040880003617,40880003617,-1,99,99,0.0,4,0408800
2021,040882000908,40882000908,-1,99,99,21.0,4,0408820
2021,040885002765,40885002765,-1,99,99,0.0,4,0408850
2021,040885002798,40885002798,-1,99,99,0.0,4,0408850
2021,040885003432,40885003432,-1,99,99,0.0,4,0408850
2021,040885003489,40885003489,-1,99,99,0.0,4,0408850
2021,040885003665,40885003665,-1,99,99,258.0,4,0408850
2021,040888000910,40888000910,-1,99,99,0.0,4,0408880
2021,040906000652,40906000652,-1,99,99,0.0,4,0409060
2021,040906000920,40906000920,-1,99,99,27.0,4,0409060
2021,040906000923,40906000923,-1,99,99,49.0,4,0409060
2021,040906000926,40906000926,-1,99,99,12.0,4,0409060
2021,040906000928,40906000928,-1,99,99,0.0,4,0409060
2021,040906000929,40906000929,-1,99,99,24.0,4,0409060
2021,040906000930,40906000930,-1,99,99,9.0,4,0409060
2021,040906000931,40906000931,-1,99,99,11.0,4,0409060
2021,040906000932,40906000932,-1,99,99,24.0,4,0409060
2021,040906000934,40906000934,-1,99,99,0.0,4,0409060
2021,040906000935,40906000935,-1,99,99,12.0,4,0409060
2021,040906000937,40906000937,-1,99,99,1.0,4,0409060
2021,040906000939,40906000939,-1,99,99,13.0,4,0409060
2021,040906000941,40906000941,-1,99,99,15.0,4,0409060
2021,040906000942,40906000942,-1,99,99,0.0,4,0409060
2021,040906000945,40906000945,-1,99,99,23.0,4,0409060
2021,040906000946,40906000946,-1,99,99,6.0,4,0409060
2021,040906000947,40906000947,-1,99,99,12.0,4,0409060
2021,040906001116,40906001116,-1,99,99,23.0,4,0409060
2021,040909000948,40909000948,-1,99,99,3.0,4,0409090
2021,040912000949,40912000949,-1,99,99,8.0,4,0409120
2021,040916000951,40916000951,-1,99,99,21.0,4,0409160
2021,040916001768,40916001768,-1,99,99,0.0,4,0409160
2021,040916002190,40916002190,-1,99,99,0.0,4,0409160
2021,040919001834,40919001834,-1,99,99,23.0,4,0409190
2021,040919002827,40919002827,-1,99,99,37.0,4,0409190
2021,040925000956,40925000956,-1,99,99,15.0,4,0409250
2021,040931001118,40931001118,-1,99,99,29.0,4,0409310
2021,040939001483,40939001483,-1,99,99,39.0,4,0409390
2021,040943000155,40943000155,-1,99,99,18.0,4,0409430
2021,040946000971,40946000971,-1,99,99,18.0,4,0409460
2021,040946000973,40946000973,-1,99,99,0.0,4,0409460
2021,040946000974,40946000974,-1,99,99,0.0,4,0409460
2021,040951000977,40951000977,-1,99,99,6.0,4,0409510
2021,040954000978,40954000978,-1,99,99,5.0,4,0409540
2021,040960000981,40960000981,-1,99,99,0.0,4,0409600
2021,040960000982,40960000982,-1,99,99,1.0,4,0409600
2021,040960000983,40960000983,-1,99,99,2.0,4,0409600
2021,040960000988,40960000988,-1,99,99,36.0,4,0409600
2021,040960000989,40960000989,-1,99,99,0.0,4,0409600
2021,040960000991,40960000991,-1,99,99,15.0,4,0409600
2021,040960000992,40960000992,-1,99,99,0.0,4,0409600
2021,040960000993,40960000993,-1,99,99,49.0,4,0409600
2021,040960000995,40960000995,-1,99,99,1.0,4,0409600
2021,040960001572,40960001572,-1,99,99,13.0,4,0409600
2021,040960001804,40960001804,-1,99,99,49.0,4,0409600
2021,040960002567,40960002567,-1,99,99,2.0,4,0409600
2021,040960003667,40960003667,-1,99,99,15.0,4,0409600
2021,040973301512,40973301512,-1,99,99,20.0,4,0409733
2021,050000100218,50000100218,-1,99,99,36.0,5,0500001
2021,050000900192,50000900192,-1,99,99,36.0,5,0500009
2021,050001201285,50001201285,-1,99,99,16.0,5,0500012
2021,050001201287,50001201287,-1,99,99,19.0,5,0500012
2021,050001500995,50001500995,-1,99,99,40.0,5,0500015
2021,050001500996,50001500996,-1,99,99,40.0,5,0500015
2021,050001600690,50001600690,-1,99,99,84.0,5,0500016
2021,050001701576,50001701576,-1,99,99,140.0,5,0500017
2021,050001900144,50001900144,-1,99,99,294.0,5,0500019
2021,050002001297,50002001297,-1,99,99,44.0,5,0500020
2021,050002101299,50002101299,-1,99,99,30.0,5,0500021
2021,050002301517,50002301517,-1,99,99,96.0,5,0500023
2021,050002601530,50002601530,-1,99,99,224.0,5,0500026
2021,050002801041,50002801041,-1,99,99,55.0,5,0500028
2021,050003501419,50003501419,-1,99,99,7.0,5,0500035
2021,050003601653,50003601653,-1,99,99,8.0,5,0500036
2021,050004101312,50004101312,-1,99,99,29.0,5,0500041
2021,050004201282,50004201282,-1,99,99,20.0,5,0500042
2021,050004201540,50004201540,-1,99,99,116.0,5,0500042
2021,050004301236,50004301236,-1,99,99,48.0,5,0500043
2021,050004401123,50004401123,-1,99,99,114.0,5,0500044
2021,050004501600,50004501600,-1,99,99,36.0,5,0500045
2021,050004600667,50004600667,-1,99,99,65.0,5,0500046
2021,050004701736,50004701736,-1,99,99,83.0,5,0500047
2021,050004801345,50004801345,-1,99,99,32.0,5,0500048
2021,050004801346,50004801346,-1,99,99,18.0,5,0500048
2021,050005100832,50005100832,-1,99,99,28.0,5,0500051
2021,050006201513,50006201513,-1,99,99,52.0,5,0500062
2021,050006500719,50006500719,-1,99,99,15.0,5,0500065
2021,050006700950,50006700950,-1,99,99,74.0,5,0500067
2021,050007100647,50007100647,-1,99,99,44.0,5,0500071
2021,050007201621,50007201621,-1,99,99,19.0,5,0500072
2021,050007201630,50007201630,-1,99,99,18.0,5,0500072
2021,050007300001,50007300001,-1,99,99,18.0,5,0500073
2021,050007900818,50007900818,-1,99,99,73.0,5,0500079
2021,050008201186,50008201186,-1,99,99,59.0,5,0500082
2021,050041900901,50041900901,-1,99,99,193.0,5,0500419
2021,050041900905,50041900905,-1,99,99,56.0,5,0500419
2021,050228000006,50228000006,-1,99,99,20.0,5,0502280
2021,050243000022,50243000022,-1,99,99,93.0,5,0502430
2021,050255000026,50255000026,-1,99,99,15.0,5,0502550
2021,050261000032,50261000032,-1,99,99,40.0,5,0502610
2021,050267000036,50267000036,-1,99,99,30.0,5,0502670
2021,050270000037,50270000037,-1,99,99,39.0,5,0502700
2021,050273000039,50273000039,-1,99,99,18.0,5,0502730
2021,050279000048,50279000048,-1,99,99,18.0,5,0502790
2021,050288000054,50288000054,-1,99,99,104.0,5,0502880
2021,050296000067,50296000067,-1,99,99,82.0,5,0502960
2021,050303001505,50303001505,-1,99,99,40.0,5,0503030
2021,050309000077,50309000077,-1,99,99,81.0,5,0503090
2021,050315000079,50315000079,-1,99,99,39.0,5,0503150
2021,050324000085,50324000085,-1,99,99,19.0,5,0503240
2021,050330000089,50330000089,-1,99,99,15.0,5,0503300
2021,050332000096,50332000096,-1,99,99,40.0,5,0503320
2021,050342000102,50342000102,-1,99,99,20.0,5,0503420
2021,050345000104,50345000104,-1,99,99,96.0,5,0503450
2021,050348000106,50348000106,-1,99,99,36.0,5,0503480
2021,050363000114,50363000114,-1,99,99,31.0,5,0503630
2021,050364000115,50364000115,-1,99,99,157.0,5,0503640
2021,050369000120,50369000120,-1,99,99,165.0,5,0503690
2021,050371001269,50371001269,-1,99,99,40.0,5,0503710
2021,050375000125,50375000125,-1,99,99,36.0,5,0503750
2021,050375000170,50375000170,-1,99,99,56.0,5,0503750
2021,050375001181,50375001181,-1,99,99,57.0,5,0503750
2021,050375001375,50375001375,-1,99,99,57.0,5,0503750
2021,050375001431,50375001431,-1,99,99,80.0,5,0503750
2021,050375001518,50375001518,-1,99,99,39.0,5,0503750
2021,050377000126,50377000126,-1,99,99,40.0,5,0503770
2021,050396000139,50396000139,-1,99,99,45.0,5,0503960
2021,050402001353,50402001353,-1,99,99,80.0,5,0504020
2021,050405000147,50405000147,-1,99,99,60.0,5,0504050
2021,050417000155,50417000155,-1,99,99,79.0,5,0504170
2021,050420000157,50420000157,-1,99,99,36.0,5,0504200
2021,050435000163,50435000163,-1,99,99,27.0,5,0504350
2021,050437001273,50437001273,-1,99,99,75.0,5,0504370
2021,050441000171,50441000171,-1,99,99,71.0,5,0504410
2021,050459001548,50459001548,-1,99,99,220.0,5,0504590
2021,050468000193,50468000193,-1,99,99,38.0,5,0504680
2021,050474000197,50474000197,-1,99,99,18.0,5,0504740
2021,050480000201,50480000201,-1,99,99,120.0,5,0504800
2021,050486000209,50486000209,-1,99,99,20.0,5,0504860
2021,050489000211,50489000211,-1,99,99,37.0,5,0504890
2021,050498000220,50498000220,-1,99,99,40.0,5,0504980
2021,050517000238,50517000238,-1,99,99,10.0,5,0505170
2021,050519000241,50519000241,-1,99,99,25.0,5,0505190
2021,050543000256,50543000256,-1,99,99,29.0,5,0505430
2021,050547000258,50547000258,-1,99,99,74.0,5,0505470
2021,050550000260,50550000260,-1,99,99,34.0,5,0505500
2021,050555000264,50555000264,-1,99,99,21.0,5,0505550
2021,050558000267,50558000267,-1,99,99,30.0,5,0505580
2021,050568000276,50568000276,-1,99,99,51.0,5,0505680
2021,050576001051,50576001051,-1,99,99,31.0,5,0505760
2021,050585000295,50585000295,-1,99,99,20.0,5,0505850
2021,050597000305,50597000305,-1,99,99,30.0,5,0505970
2021,050606000311,50606000311,-1,99,99,80.0,5,0506060
2021,050612000229,50612000229,-1,99,99,14.0,5,0506120
2021,050612000316,50612000316,-1,99,99,20.0,5,0506120
2021,050612000318,50612000318,-1,99,99,18.0,5,0506120
2021,050612000321,50612000321,-1,99,99,18.0,5,0506120
2021,050612000323,50612000323,-1,99,99,19.0,5,0506120
2021,050612001213,50612001213,-1,99,99,30.0,5,0506120
2021,050615000330,50615000330,-1,99,99,77.0,5,0506150
2021,050621001230,50621001230,-1,99,99,21.0,5,0506210
2021,050627001425,50627001425,-1,99,99,223.0,5,0506270
2021,050633000351,50633000351,-1,99,99,40.0,5,0506330
2021,050633000352,50633000352,-1,99,99,40.0,5,0506330
2021,050633000353,50633000353,-1,99,99,20.0,5,0506330
2021,050633000355,50633000355,-1,99,99,20.0,5,0506330
2021,050633000356,50633000356,-1,99,99,20.0,5,0506330
2021,050633000357,50633000357,-1,99,99,20.0,5,0506330
2021,050633000359,50633000359,-1,99,99,40.0,5,0506330
2021,050633000363,50633000363,-1,99,99,39.0,5,0506330
2021,050633000364,50633000364,-1,99,99,20.0,5,0506330
2021,050633000366,50633000366,-1,99,99,40.0,5,0506330
2021,050633000368,50633000368,-1,99,99,21.0,5,0506330
2021,050633000370,50633000370,-1,99,99,40.0,5,0506330
2021,050633000374,50633000374,-1,99,99,20.0,5,0506330
2021,050633000375,50633000375,-1,99,99,20.0,5,0506330
2021,050633000376,50633000376,-1,99,99,40.0,5,0506330
2021,050633000378,50633000378,-1,99,99,20.0,5,0506330
2021,050633001251,50633001251,-1,99,99,39.0,5,0506330
2021,050633001358,50633001358,-1,99,99,20.0,5,0506330
2021,050636000379,50636000379,-1,99,99,77.0,5,0506360
2021,050642000383,50642000383,-1,99,99,55.0,5,0506420
2021,050663000397,50663000397,-1,99,99,31.0,5,0506630
2021,050669001652,50669001652,-1,99,99,38.0,5,0506690
2021,050684000413,50684000413,-1,99,99,58.0,5,0506840
2021,050687000415,50687000415,-1,99,99,40.0,5,0506870
2021,050690000417,50690000417,-1,99,99,40.0,5,0506900
2021,050690001429,50690001429,-1,99,99,60.0,5,0506900
2021,050699000179,50699000179,-1,99,99,72.0,5,0506990
2021,050711000432,50711000432,-1,99,99,41.0,5,0507110
2021,050714000433,50714000433,-1,99,99,17.0,5,0507140
2021,050717000436,50717000436,-1,99,99,48.0,5,0507170
2021,050723000440,50723000440,-1,99,99,21.0,5,0507230
2021,050729000442,50729000442,-1,99,99,49.0,5,0507290
2021,050732000445,50732000445,-1,99,99,20.0,5,0507320
2021,050753000464,50753000464,-1,99,99,35.0,5,0507530
2021,050768001637,50768001637,-1,99,99,22.0,5,0507680
2021,050771000484,50771000484,-1,99,99,40.0,5,0507710
2021,050774001509,50774001509,-1,99,99,56.0,5,0507740
2021,050777000490,50777000490,-1,99,99,19.0,5,0507770
2021,050784000025,50784000025,-1,99,99,90.0,5,0507840
2021,050789000506,50789000506,-1,99,99,20.0,5,0507890
2021,050789000511,50789000511,-1,99,99,17.0,5,0507890
2021,050789000512,50789000512,-1,99,99,8.0,5,0507890
2021,050789001187,50789001187,-1,99,99,78.0,5,0507890
2021,050792000515,50792000515,-1,99,99,40.0,5,0507920
2021,050799000517,50799000517,-1,99,99,60.0,5,0507990
2021,050804000522,50804000522,-1,99,99,57.0,5,0508040
2021,050804001659,50804001659,-1,99,99,53.0,5,0508040
2021,050813000537,50813000537,-1,99,99,60.0,5,0508130
2021,050813001034,50813001034,-1,99,99,9.0,5,0508130
2021,050824000544,50824000544,-1,99,99,35.0,5,0508240
2021,050824000563,50824000563,-1,99,99,20.0,5,0508240
2021,050824000810,50824000810,-1,99,99,16.0,5,0508240
2021,050828000888,50828000888,-1,99,99,310.0,5,0508280
2021,050840000559,50840000559,-1,99,99,20.0,5,0508400
2021,050840001442,50840001442,-1,99,99,18.0,5,0508400
2021,050849000565,50849000565,-1,99,99,17.0,5,0508490
2021,050861000572,50861000572,-1,99,99,99.0,5,0508610
2021,050864000576,50864000576,-1,99,99,40.0,5,0508640
2021,050864001215,50864001215,-1,99,99,11.0,5,0508640
2021,050867000580,50867000580,-1,99,99,83.0,5,0508670
2021,050870000584,50870000584,-1,99,99,58.0,5,0508700
2021,050873000586,50873000586,-1,99,99,59.0,5,0508730
2021,050894000600,50894000600,-1,99,99,47.0,5,0508940
2021,050900000176,50900000176,-1,99,99,56.0,5,0509000
2021,050900000606,50900000606,-1,99,99,94.0,5,0509000
2021,050900000609,50900000609,-1,99,99,157.0,5,0509000
2021,050900000611,50900000611,-1,99,99,38.0,5,0509000
2021,050900000614,50900000614,-1,99,99,20.0,5,0509000
2021,050900000619,50900000619,-1,99,99,39.0,5,0509000
2021,050900000633,50900000633,-1,99,99,40.0,5,0509000
2021,050900000876,50900000876,-1,99,99,38.0,5,0509000
2021,050900001189,50900001189,-1,99,99,59.0,5,0509000
2021,050900001463,50900001463,-1,99,99,212.0,5,0509000
2021,050900001626,50900001626,-1,99,99,222.0,5,0509000
2021,050900001689,50900001689,-1,99,99,161.0,5,0509000
2021,050900001725,50900001725,-1,99,99,132.0,5,0509000
2021,050906000644,50906000644,-1,99,99,54.0,5,0509060
2021,050915000649,50915000649,-1,99,99,62.0,5,0509150
2021,050919000651,50919000651,-1,99,99,20.0,5,0509190
2021,050924001366,50924001366,-1,99,99,76.0,5,0509240
2021,050927000665,50927000665,-1,99,99,53.0,5,0509270
2021,050936001554,50936001554,-1,99,99,45.0,5,0509360
2021,050942000689,50942000689,-1,99,99,33.0,5,0509420
2021,050948000692,50948000692,-1,99,99,52.0,5,0509480
2021,050951000696,50951000696,-1,99,99,24.0,5,0509510
2021,050954000697,50954000697,-1,99,99,38.0,5,0509540
2021,050957000699,50957000699,-1,99,99,40.0,5,0509570
2021,050960000701,50960000701,-1,99,99,18.0,5,0509600
2021,050963000703,50963000703,-1,99,99,60.0,5,0509630
2021,050972000710,50972000710,-1,99,99,83.0,5,0509720
2021,050975000712,50975000712,-1,99,99,12.0,5,0509750
2021,050984000724,50984000724,-1,99,99,59.0,5,0509840
2021,051008000738,51008000738,-1,99,99,32.0,5,0510080
2021,051017000745,51017000745,-1,99,99,19.0,5,0510170
2021,051020000747,51020000747,-1,99,99,54.0,5,0510200
2021,051020001086,51020001086,-1,99,99,8.0,5,0510200
2021,051026000750,51026000750,-1,99,99,40.0,5,0510260
2021,051029000752,51029000752,-1,99,99,30.0,5,0510290
2021,051041000759,51041000759,-1,99,99,54.0,5,0510410
2021,051044000761,51044000761,-1,99,99,30.0,5,0510440
2021,051044000764,51044000764,-1,99,99,39.0,5,0510440
2021,051056000773,51056000773,-1,99,99,19.0,5,0510560
2021,051068000779,51068000779,-1,99,99,40.0,5,0510680
2021,051068000783,51068000783,-1,99,99,60.0,5,0510680
2021,051068000785,51068000785,-1,99,99,83.0,5,0510680
2021,051068000792,51068000792,-1,99,99,61.0,5,0510680
2021,051068000800,51068000800,-1,99,99,248.0,5,0510680
2021,051068000804,51068000804,-1,99,99,39.0,5,0510680
2021,051092000820,51092000820,-1,99,99,40.0,5,0510920
2021,051095001237,51095001237,-1,99,99,80.0,5,0510950
2021,051101001700,51101001700,-1,99,99,35.0,5,0511010
2021,051113000836,51113000836,-1,99,99,64.0,5,0511130
2021,051122000840,51122000840,-1,99,99,65.0,5,0511220
2021,051137000851,51137000851,-1,99,99,47.0,5,0511370
2021,051161000883,51161000883,-1,99,99,58.0,5,0511610
2021,051170000890,51170000890,-1,99,99,33.0,5,0511700
2021,051173000892,51173000892,-1,99,99,20.0,5,0511730
2021,051176000894,51176000894,-1,99,99,72.0,5,0511760
2021,051182000898,51182000898,-1,99,99,33.0,5,0511820
2021,051185000058,51185000058,-1,99,99,40.0,5,0511850
2021,051185000122,51185000122,-1,99,99,58.0,5,0511850
2021,051185000903,51185000903,-1,99,99,20.0,5,0511850
2021,051185000906,51185000906,-1,99,99,20.0,5,0511850
2021,051185000910,51185000910,-1,99,99,20.0,5,0511850
2021,051185000916,51185000916,-1,99,99,20.0,5,0511850
2021,051185000922,51185000922,-1,99,99,38.0,5,0511850
2021,051185000927,51185000927,-1,99,99,40.0,5,0511850
2021,051185000928,51185000928,-1,99,99,35.0,5,0511850
2021,051185000933,51185000933,-1,99,99,38.0,5,0511850
2021,051185000939,51185000939,-1,99,99,36.0,5,0511850
2021,051185000940,51185000940,-1,99,99,20.0,5,0511850
2021,051185001239,51185001239,-1,99,99,20.0,5,0511850
2021,051185001391,51185001391,-1,99,99,39.0,5,0511850
2021,051188000946,51188000946,-1,99,99,27.0,5,0511880
2021,051197000101,51197000101,-1,99,99,19.0,5,0511970
2021,051197000117,51197000117,-1,99,99,23.0,5,0511970
